transaction_id,user_id,device_id,txn_ts,amount,merchant_category
89805,134,3591,2025-05-07 16:07:14.319653,647.72,bill_payment
89806,974,5677,2025-05-06 21:22:49.610960,103.46,groceries
89807,2139,3566,2025-08-22 02:10:13.903969,55.5,bill_payment
89808,146,6560,2025-04-25 10:12:36.440327,322.54,groceries
89809,1809,6447,2025-08-16 16:03:44.813577,958.17,electronics
89810,4771,4964,2025-02-27 00:20:32.030337,176.2,electronics
89811,2614,6630,2025-07-07 13:45:06.716688,528.1,bill_payment
89812,145,8082,2025-07-25 16:11:05.323901,396.26,bill_payment
89813,907,694,2025-03-22 16:51:33.227400,741.18,ride_hailing
89814,2900,7693,2025-03-02 21:44:33.460984,256.65,wallet_topup
89815,1,1989,2025-06-08 00:08:02.247110,433.24,electronics
89816,2306,6503,2025-04-12 23:06:16.687609,325.53,ride_hailing
89817,2776,1288,2025-04-17 03:12:52.161259,514.76,wallet_topup
89818,2090,404,2025-08-04 03:12:34.310163,207.69,ride_hailing
89819,3788,1810,2025-01-09 17:34:19.561905,98.97,wallet_topup
89820,3198,5882,2025-04-12 14:35:00.634065,223.55,wallet_topup
89821,2450,3797,2025-07-19 08:32:02.471563,762.66,wallet_topup
89822,2080,990,2025-08-31 20:01:38.126110,783.69,groceries
89823,2787,6822,2025-02-18 08:13:09.413233,369.76,food_delivery
89824,2897,4509,2025-05-24 05:05:45.414262,308.55,bill_payment
89825,4188,6965,2025-05-04 03:31:48.059188,890.05,entertainment
89826,1044,3685,2025-04-09 02:10:44.326318,590.44,wallet_topup
89827,552,7265,2025-01-17 02:41:50.577901,418.75,bill_payment
89828,2181,4238,2025-07-11 11:58:50.955645,195.26,electronics
89829,2405,4849,2025-05-10 03:34:01.042183,86.36,wallet_topup
89830,2077,1796,2025-07-09 18:48:26.540669,476.39,groceries
89831,4858,2634,2025-08-05 14:27:40.117731,910.19,food_delivery
89832,358,1183,2025-04-04 14:35:40.134207,668.04,groceries
89833,2839,7563,2025-02-25 20:42:11.096018,215.44,electronics
89834,2055,2230,2025-05-13 00:27:09.029451,114.95,groceries
89835,4633,5168,2025-03-18 15:48:08.753123,310.2,food_delivery
89836,3614,6151,2025-04-01 10:40:56.728277,373.45,electronics
89837,1618,3833,2025-06-04 17:52:26.736937,67.72,bill_payment
89838,864,6856,2025-01-15 09:09:49.427220,251.41,bill_payment
89839,2146,314,2025-05-07 22:17:58.641354,575.66,groceries
89840,1878,762,2025-04-20 20:29:22.618712,281.28,bill_payment
89841,2708,4394,2025-04-09 00:22:39.404798,431.43,electronics
89842,1000,4782,2025-01-04 09:05:33.085038,182.16,ride_hailing
89843,643,4354,2025-01-07 09:54:16.999105,573.07,entertainment
89844,3725,6039,2025-04-08 01:00:22.176886,722.37,electronics
89845,3554,1819,2025-04-15 00:32:57.701228,867.15,electronics
89846,2443,6045,2025-04-19 09:46:37.067144,179.52,electronics
89847,4274,2433,2025-06-27 03:28:47.674758,786.96,electronics
89848,1568,1809,2025-04-17 01:45:14.587844,213.13,ride_hailing
89849,2915,3701,2025-06-01 03:56:11.729347,435.59,food_delivery
89850,2016,1617,2025-06-06 00:44:06.453590,653.37,electronics
89851,285,2183,2025-02-09 14:59:39.960853,229.65,wallet_topup
89852,257,1249,2025-07-31 15:55:34.395720,359.25,bill_payment
89853,3381,6757,2025-03-14 11:30:31.824645,375.1,food_delivery
89854,4550,788,2025-01-19 15:02:28.043774,332.05,wallet_topup
89855,4649,5888,2025-01-07 16:22:41.579190,181.5,entertainment
89856,4622,5128,2025-04-26 12:44:44.132581,124.81,bill_payment
89857,1547,342,2025-02-01 02:58:29.514819,152.38,entertainment
89858,38,3757,2025-01-06 07:43:27.469531,778.9,ride_hailing
89859,916,1398,2025-04-22 23:22:19.616678,463.4,groceries
89860,1560,6571,2025-05-01 12:30:19.149800,480.47,entertainment
89861,1471,6276,2025-07-02 03:23:23.552599,181.73,wallet_topup
89862,3206,3256,2025-07-01 06:31:47.055052,581.9,electronics
89863,317,7948,2025-05-25 20:07:39.069771,68.79,ride_hailing
89864,1939,6673,2025-04-21 08:26:05.376212,191.83,electronics
89865,830,852,2025-06-11 03:08:46.759813,867.71,groceries
89866,3198,4896,2025-04-15 04:31:41.627605,174.39,electronics
89867,4332,3000,2025-01-07 05:07:19.412461,163.82,entertainment
89868,3598,8191,2025-03-06 05:47:15.740774,291.1,electronics
89869,2732,4142,2025-03-19 16:58:24.935283,389.7,electronics
89870,4170,6903,2025-05-27 16:48:26.398902,394.39,electronics
89871,2867,5495,2025-05-17 02:50:39.209097,1092.56,electronics
89872,209,1636,2025-02-02 19:35:41.549832,1769.45,wallet_topup
89873,1315,5831,2025-07-10 17:17:35.238812,807.41,electronics
89874,2063,7536,2025-08-11 16:07:31.568119,56.97,entertainment
89875,4636,2166,2025-08-23 07:50:49.110198,389.14,electronics
89876,1718,2793,2025-05-04 05:04:36.427603,535.15,food_delivery
89877,3848,2607,2025-03-12 00:39:17.019216,99.55,wallet_topup
89878,2929,2997,2025-08-06 11:34:45.066609,464.39,food_delivery
89879,3796,4968,2025-01-02 21:06:27.648683,740.55,food_delivery
89880,3718,6371,2025-08-19 00:26:43.391384,729.67,food_delivery
89881,4481,2346,2025-03-02 03:32:41.621868,163.3,bill_payment
89882,2294,1564,2025-02-09 12:44:13.387484,274.53,electronics
89883,4107,3418,2025-03-05 01:25:11.483916,598.79,bill_payment
89884,2078,7916,2025-05-29 19:50:40.831641,185.76,electronics
89885,146,2588,2025-04-08 14:29:56.711131,137.47,electronics
89886,3626,2640,2025-03-26 04:41:30.432117,297.82,electronics
89887,1033,1823,2025-02-09 20:01:48.694811,402.17,entertainment
89888,4441,7145,2025-02-28 18:26:27.984465,202.12,ride_hailing
89889,1699,4547,2025-08-15 08:08:43.269294,150.52,food_delivery
89890,483,4899,2025-05-15 21:22:27.465364,1051.77,wallet_topup
89891,4180,3700,2025-01-13 02:02:46.653572,27.43,bill_payment
89892,2074,5663,2025-02-08 13:37:26.604417,576.06,bill_payment
89893,3767,5625,2025-04-11 00:02:51.844986,152.04,electronics
89894,1100,1052,2025-08-27 15:24:03.877202,830.01,wallet_topup
89895,1497,5592,2025-03-16 19:44:28.517351,170.82,food_delivery
89896,678,3166,2025-07-24 17:38:17.644628,126.48,wallet_topup
89897,3988,2196,2025-08-24 17:46:40.512832,1053.24,wallet_topup
89898,2689,6220,2025-05-17 03:39:42.980230,282.16,food_delivery
89899,2372,2885,2025-03-27 19:14:51.952158,407.91,entertainment
89900,343,6505,2025-02-01 13:23:50.924625,405.62,food_delivery
89901,1404,5152,2025-04-21 04:18:21.285583,258.36,food_delivery
89902,4363,6820,2025-07-05 13:01:11.133842,309.52,wallet_topup
89903,4620,3091,2025-02-01 22:08:49.472978,68.74,ride_hailing
89904,4102,6090,2025-08-24 13:12:48.858820,71.84,wallet_topup
89905,3443,1074,2025-01-04 19:52:33.198231,130.33,bill_payment
89906,4382,7145,2025-07-03 23:18:58.730359,463.75,food_delivery
89907,3641,5298,2025-01-16 23:12:40.748557,543.97,wallet_topup
89908,666,1215,2025-03-25 15:22:27.162608,141.21,food_delivery
89909,3809,5047,2025-02-10 19:07:29.711370,189.4,ride_hailing
89910,3421,4106,2025-02-21 08:23:08.825138,139.84,food_delivery
89911,4391,89,2025-07-02 01:34:03.945446,495.66,ride_hailing
89912,4450,1454,2025-02-18 06:50:17.933450,68.57,ride_hailing
89913,2501,949,2025-01-31 08:29:23.877015,146.92,ride_hailing
89914,4021,85,2025-03-15 02:11:53.180346,604.23,wallet_topup
89915,1010,2115,2025-07-01 15:32:46.094331,185.57,bill_payment
89916,3846,3446,2025-03-22 13:24:04.956404,194.13,entertainment
89917,1750,3014,2025-05-03 11:14:54.068848,445.96,food_delivery
89918,4361,1851,2025-08-16 22:00:07.461256,744.22,entertainment
89919,3721,4446,2025-05-17 18:05:37.859874,454.64,wallet_topup
89920,3809,505,2025-04-24 16:48:07.180917,174.59,groceries
89921,2649,5963,2025-06-16 21:32:22.126003,380.8,wallet_topup
89922,3954,1697,2025-04-30 01:48:32.007359,175.99,bill_payment
89923,2719,7821,2025-03-14 22:18:43.418092,191.28,ride_hailing
89924,1892,1065,2025-07-05 00:57:19.537486,328.66,wallet_topup
89925,3810,7925,2025-05-11 10:36:46.115047,227.12,bill_payment
89926,602,7336,2025-05-04 03:29:11.827016,301.65,wallet_topup
89927,3458,683,2025-01-14 17:17:34.081658,597.03,food_delivery
89928,574,3983,2025-04-22 10:19:14.647613,662.32,entertainment
89929,1053,5543,2025-07-10 00:37:26.976265,455.18,bill_payment
89930,2305,7438,2025-02-17 21:26:35.481313,354.68,bill_payment
89931,4345,1438,2025-07-25 22:01:55.197456,299.05,ride_hailing
89932,2722,3575,2025-07-20 04:57:13.135848,163.8,food_delivery
89933,4752,3767,2025-01-21 14:16:57.602045,508.53,electronics
89934,866,4605,2025-04-19 06:02:23.194934,472.73,entertainment
89935,923,3446,2025-04-07 15:40:53.753720,144.05,ride_hailing
89936,3317,851,2025-06-21 12:23:20.151811,482.87,ride_hailing
89937,1875,3863,2025-08-09 12:17:03.488431,211.42,entertainment
89938,4277,1830,2025-05-30 18:21:39.802427,305.8,food_delivery
89939,4067,2389,2025-05-18 03:11:15.938235,67.05,electronics
89940,2016,6546,2025-02-18 14:55:36.911094,883.92,entertainment
89941,4014,2508,2025-02-06 02:32:32.366907,320.55,bill_payment
89942,4553,2438,2025-06-03 16:35:39.956970,233.43,food_delivery
89943,957,1696,2025-07-19 19:30:20.414460,594.5,food_delivery
89944,3774,10,2025-06-04 19:21:35.140921,299.6,wallet_topup
89945,1629,942,2025-04-10 08:03:02.747267,707.91,food_delivery
89946,1070,3087,2025-01-13 00:40:12.019233,207.0,bill_payment
89947,1831,333,2025-01-14 13:31:59.560416,720.33,food_delivery
89948,4878,1525,2025-01-13 04:28:07.091262,720.18,electronics
89949,1194,7485,2025-05-07 05:09:37.516211,509.11,electronics
89950,2134,3656,2025-03-18 10:46:23.810982,506.47,bill_payment
89951,1052,7464,2025-01-17 08:42:11.913316,342.41,food_delivery
89952,2446,4305,2025-08-26 02:41:30.211934,693.56,food_delivery
89953,3165,6853,2025-03-02 06:15:02.246555,297.75,ride_hailing
89954,2778,5246,2025-01-10 01:02:23.626565,474.73,electronics
89955,4958,5881,2025-03-14 05:29:25.158104,149.77,bill_payment
89956,1984,3818,2025-07-18 15:29:32.008432,1153.54,groceries
89957,1670,1589,2025-01-15 11:42:42.231263,449.06,food_delivery
89958,4545,2471,2025-08-23 15:04:00.810935,605.87,groceries
89959,1412,7193,2025-03-31 05:52:43.692398,553.3,food_delivery
89960,2830,4321,2025-06-22 12:01:15.403978,667.89,wallet_topup
89961,725,2779,2025-07-17 07:17:12.723011,817.04,entertainment
89962,3102,3219,2025-07-05 04:04:41.737865,142.69,wallet_topup
89963,2127,5085,2025-08-07 10:43:00.143820,308.69,food_delivery
89964,2806,4956,2025-01-21 00:02:34.098354,501.02,electronics
89965,1661,4131,2025-01-11 12:52:36.223823,593.59,electronics
89966,3623,6687,2025-05-26 22:55:46.373433,668.33,electronics
89967,4871,2513,2025-03-19 15:50:43.084372,416.35,groceries
89968,1635,2518,2025-04-11 05:18:07.007417,101.54,ride_hailing
89969,1620,5933,2025-01-18 12:56:09.850223,713.83,electronics
89970,4588,4748,2025-05-31 01:34:29.486019,393.53,electronics
89971,952,1859,2025-03-05 23:03:38.939910,154.98,entertainment
89972,2056,7296,2025-05-23 04:16:57.167591,437.09,wallet_topup
89973,1744,2311,2025-03-04 20:14:07.377682,591.26,groceries
89974,150,1039,2025-02-18 08:44:40.157139,703.9,bill_payment
89975,2509,2351,2025-05-08 00:22:35.649061,585.79,bill_payment
89976,3003,260,2025-03-07 13:34:57.852374,137.6,groceries
89977,3194,2704,2025-08-24 11:59:00.713181,614.94,entertainment
89978,3474,4043,2025-06-16 16:36:15.395415,31.23,electronics
89979,217,6543,2025-07-25 16:11:10.794104,283.34,food_delivery
89980,630,6081,2025-02-25 00:36:42.999605,61.43,electronics
89981,1461,1543,2025-06-23 22:19:01.252713,147.04,ride_hailing
89982,3268,6006,2025-01-14 21:40:00.125888,251.24,wallet_topup
89983,4462,5590,2025-05-18 07:20:47.790706,115.95,bill_payment
89984,4456,2035,2025-06-08 04:16:09.530823,112.46,bill_payment
89985,2137,2771,2025-04-28 23:57:11.167067,637.58,wallet_topup
89986,2726,5392,2025-01-20 10:14:54.131821,275.39,entertainment
89987,4375,6905,2025-01-26 08:40:04.325525,568.93,bill_payment
89988,747,3279,2025-06-28 02:50:01.851628,696.78,electronics
89989,2965,4492,2025-05-04 23:51:31.773077,443.08,food_delivery
89990,3098,5778,2025-03-10 11:38:14.626828,149.85,electronics
89991,4840,2811,2025-03-27 15:58:49.673378,781.8,ride_hailing
89992,1595,5879,2025-04-29 10:36:13.804845,1155.73,wallet_topup
89993,4875,8158,2025-04-30 16:54:42.367655,667.98,bill_payment
89994,505,5556,2025-06-22 18:44:16.418513,168.52,groceries
89995,2808,6375,2025-05-06 22:03:19.289477,255.38,groceries
89996,991,3026,2025-04-27 14:04:14.139506,829.13,groceries
89997,948,1350,2025-01-19 05:23:22.458481,972.71,wallet_topup
89998,4715,5903,2025-04-11 01:11:48.894130,193.77,groceries
89999,1913,2709,2025-06-23 13:55:04.389249,71.31,groceries
90000,4407,7946,2025-05-06 01:29:17.868440,801.57,electronics
90001,1746,2743,2025-02-27 22:38:59.765129,231.83,electronics
90002,3831,7251,2025-05-25 14:07:46.057470,472.25,ride_hailing
90003,4562,3054,2025-01-03 01:53:10.160981,431.11,electronics
90004,4584,2280,2025-07-24 06:44:52.748364,221.42,entertainment
90005,1530,8013,2025-01-19 07:50:32.158753,1003.07,groceries
90006,4564,2404,2025-03-29 20:09:08.616815,63.19,entertainment
90007,1389,2150,2025-02-06 14:08:53.334251,736.08,ride_hailing
90008,1507,1354,2025-05-12 04:37:17.267568,532.82,food_delivery
90009,3922,7825,2025-01-04 03:50:35.308759,703.57,wallet_topup
90010,1057,249,2025-07-05 00:49:33.415024,136.69,bill_payment
90011,3996,3149,2025-03-11 01:06:47.494790,351.5,groceries
90012,578,5819,2025-06-19 09:15:29.516993,540.21,ride_hailing
90013,1840,7256,2025-07-10 10:00:36.952775,69.06,groceries
90014,1761,2340,2025-01-23 13:26:24.352568,574.21,wallet_topup
90015,2155,1205,2025-04-10 13:18:47.763325,216.48,entertainment
90016,3711,3141,2025-03-13 02:44:41.413354,767.6,electronics
90017,1132,5246,2025-07-29 15:19:59.748559,221.59,bill_payment
90018,4999,6661,2025-08-18 05:22:09.838280,363.67,electronics
90019,4943,7539,2025-02-14 11:57:17.361049,108.77,electronics
90020,1320,3190,2025-02-04 13:51:21.477917,140.98,food_delivery
90021,1797,1158,2025-07-13 22:30:21.037654,469.75,groceries
90022,4435,4018,2025-06-06 10:18:21.221087,336.17,bill_payment
90023,463,2728,2025-04-19 09:39:55.711176,919.41,electronics
90024,1938,1927,2025-03-13 14:46:49.325606,411.38,groceries
90025,1645,5468,2025-07-21 13:22:24.895363,874.06,wallet_topup
90026,4239,3436,2025-08-26 13:18:04.354629,114.38,electronics
90027,1896,4780,2025-05-10 00:33:22.999872,1458.37,groceries
90028,664,6056,2025-08-24 08:40:20.773776,401.77,electronics
90029,3602,8125,2025-02-23 14:11:39.838237,64.46,ride_hailing
90030,454,2760,2025-05-06 17:18:28.917846,261.16,bill_payment
90031,3583,1866,2025-04-16 14:18:27.341094,731.14,groceries
90032,4712,7393,2025-03-13 06:23:56.361160,205.39,entertainment
90033,2990,5334,2025-08-21 10:55:03.800522,429.72,bill_payment
90034,4947,2363,2025-05-31 12:42:42.588523,121.81,ride_hailing
90035,796,7569,2025-07-02 02:45:59.657323,725.02,food_delivery
90036,3109,7761,2025-08-17 02:36:22.794738,332.74,groceries
90037,2306,1343,2025-05-06 21:54:35.157907,615.35,wallet_topup
90038,415,8071,2025-04-26 05:38:15.538150,1350.09,electronics
90039,4294,7440,2025-04-06 14:10:07.422506,320.45,electronics
90040,2996,5847,2025-06-25 00:43:22.675477,274.39,groceries
90041,2111,2032,2025-04-17 10:40:39.387877,74.87,ride_hailing
90042,3214,6356,2025-06-25 16:36:40.938898,358.25,electronics
90043,2497,6038,2025-05-23 03:17:50.652328,954.46,electronics
90044,3207,3360,2025-08-04 01:22:50.892190,379.28,groceries
90045,18,344,2025-08-13 00:01:57.234086,221.67,entertainment
90046,4116,283,2025-08-12 19:28:43.359541,369.25,food_delivery
90047,3779,1804,2025-05-30 10:48:13.302487,245.67,groceries
90048,2913,6481,2025-07-03 00:20:22.104698,567.93,ride_hailing
90049,1184,6235,2025-04-13 13:09:57.403909,1032.99,entertainment
90050,4912,3574,2025-04-14 21:35:56.744868,200.12,bill_payment
90051,380,3598,2025-02-13 10:56:28.434836,1146.2,electronics
90052,4960,5068,2025-01-07 21:35:59.602401,1072.84,bill_payment
90053,4098,6558,2025-05-04 15:01:10.654297,417.16,food_delivery
90054,375,2448,2025-01-03 17:45:20.898560,192.98,food_delivery
90055,3458,4519,2025-01-01 19:45:33.768352,94.31,groceries
90056,3252,3416,2025-07-21 23:10:53.366929,340.21,wallet_topup
90057,4761,4458,2025-07-18 03:01:59.529509,753.95,bill_payment
90058,950,6168,2025-02-20 03:35:01.494985,584.25,food_delivery
90059,1048,1943,2025-06-04 15:36:21.197985,325.68,electronics
90060,2831,6192,2025-01-06 11:12:09.783099,238.95,wallet_topup
90061,101,7388,2025-03-05 03:25:49.523283,450.61,electronics
90062,2670,7120,2025-05-17 06:43:25.973472,297.68,wallet_topup
90063,1416,429,2025-04-17 19:31:08.898045,203.25,ride_hailing
90064,3705,1099,2025-04-11 14:41:16.944627,448.46,entertainment
90065,3590,5508,2025-02-11 18:11:38.388531,501.44,entertainment
90066,1282,3765,2025-06-08 17:26:53.830812,557.06,wallet_topup
90067,2879,2120,2025-05-08 06:09:03.495414,343.88,bill_payment
90068,4586,4325,2025-02-11 16:11:16.256080,95.91,food_delivery
90069,2061,3670,2025-02-15 10:23:56.088518,76.74,bill_payment
90070,1691,6507,2025-07-27 17:13:01.183512,227.47,electronics
90071,172,1450,2025-03-20 09:28:34.229441,38.0,wallet_topup
90072,3741,2020,2025-06-07 23:57:49.570891,257.82,entertainment
90073,1569,2801,2025-01-29 19:04:08.619673,81.71,food_delivery
90074,306,3222,2025-02-24 07:30:40.629054,467.81,electronics
90075,2045,3616,2025-05-03 07:01:06.544232,198.34,electronics
90076,1102,3303,2025-08-27 05:53:32.932202,165.47,food_delivery
90077,4143,227,2025-01-12 07:37:19.843274,550.46,bill_payment
90078,4244,6377,2025-03-12 18:39:09.126280,51.06,food_delivery
90079,4899,3782,2025-04-29 15:46:42.034733,427.15,food_delivery
90080,842,5688,2025-06-30 03:09:59.085739,981.58,electronics
90081,1945,1030,2025-05-26 04:23:01.059159,631.2,electronics
90082,3652,4385,2025-03-07 01:50:56.504171,362.32,groceries
90083,657,5932,2025-05-09 18:02:53.281395,215.75,bill_payment
90084,3158,8095,2025-04-02 10:11:23.855716,307.08,food_delivery
90085,367,5781,2025-02-12 09:19:23.471406,740.42,food_delivery
90086,251,6329,2025-02-25 01:00:57.444687,726.95,bill_payment
90087,4557,3605,2025-05-24 02:02:45.946901,829.7,food_delivery
90088,332,3896,2025-02-23 09:08:24.487498,242.94,entertainment
90089,1421,7297,2025-02-02 04:41:11.706726,281.03,groceries
90090,3279,3495,2025-02-23 01:51:34.818457,104.31,food_delivery
90091,1180,3320,2025-04-22 13:10:21.363373,169.01,food_delivery
90092,1519,2683,2025-04-15 07:13:34.077387,35.61,electronics
90093,1384,6855,2025-07-03 19:27:02.318645,161.65,electronics
90094,2240,7116,2025-04-23 18:06:59.020065,326.75,entertainment
90095,735,5034,2025-08-22 06:24:13.940404,249.83,wallet_topup
90096,1291,5748,2025-08-18 00:26:23.933086,495.86,bill_payment
90097,4598,8145,2025-08-18 11:40:21.685212,236.39,bill_payment
90098,4414,478,2025-06-13 11:57:31.933198,79.45,entertainment
90099,4474,5834,2025-03-27 04:24:22.093990,134.57,entertainment
90100,6,8082,2025-02-17 10:26:05.398186,1112.36,ride_hailing
90101,4614,1464,2025-06-04 09:13:51.766724,269.84,bill_payment
90102,593,7015,2025-01-01 12:08:19.861133,361.95,entertainment
90103,2491,7893,2025-01-13 23:47:24.836496,374.25,bill_payment
90104,1151,5576,2025-03-13 23:09:54.801469,251.74,entertainment
90105,16,1301,2025-07-01 18:10:52.886909,372.63,groceries
90106,2336,7690,2025-03-31 23:28:20.248109,55.09,wallet_topup
90107,1572,907,2025-04-07 19:12:32.610498,238.91,wallet_topup
90108,4455,7528,2025-06-07 10:10:55.810318,161.3,ride_hailing
90109,3696,3489,2025-03-27 19:00:54.172946,304.97,wallet_topup
90110,1946,7864,2025-01-02 20:36:58.405727,338.06,food_delivery
90111,2933,4811,2025-01-10 18:15:20.833448,469.65,electronics
90112,2236,2001,2025-03-25 14:03:57.289375,229.09,ride_hailing
90113,3726,5834,2025-03-06 05:10:32.370991,280.42,entertainment
90114,1003,4531,2025-05-19 06:06:24.470978,574.1,food_delivery
90115,3760,1000,2025-02-03 12:40:23.371321,649.93,wallet_topup
90116,4263,238,2025-01-08 19:15:15.384347,138.35,bill_payment
90117,1246,5128,2025-07-16 02:22:36.017925,308.17,ride_hailing
90118,4770,5144,2025-01-16 01:32:33.575523,401.04,entertainment
90119,1280,3802,2025-05-31 02:42:21.727485,756.7,groceries
90120,1471,1003,2025-02-23 22:57:46.306010,652.01,wallet_topup
90121,3665,80,2025-03-19 11:37:43.491945,210.63,wallet_topup
90122,2357,4641,2025-06-04 00:32:17.876400,321.79,electronics
90123,3375,1148,2025-01-08 21:19:23.788715,819.05,wallet_topup
90124,2797,3672,2025-06-28 02:17:12.455984,513.06,bill_payment
90125,4711,7223,2025-06-01 06:48:43.730770,619.82,groceries
90126,2395,997,2025-07-22 09:43:45.836825,342.44,bill_payment
90127,2177,7285,2025-06-28 17:49:21.496651,414.39,electronics
90128,3924,6268,2025-03-22 22:19:09.239200,374.62,food_delivery
90129,3251,7087,2025-08-05 20:11:51.804487,244.85,electronics
90130,1586,1257,2025-07-09 00:04:10.357651,628.58,groceries
90131,2818,1798,2025-08-18 07:11:43.072988,758.52,wallet_topup
90132,1772,2082,2025-05-20 22:04:49.089633,412.81,ride_hailing
90133,4532,512,2025-01-05 02:39:32.590900,100.7,wallet_topup
90134,4145,3350,2025-05-16 17:54:20.700263,60.64,food_delivery
90135,4355,1659,2025-04-21 04:42:30.827435,258.54,entertainment
90136,1649,70,2025-05-09 01:29:13.689123,948.85,electronics
90137,211,2925,2025-07-12 22:03:27.473323,263.43,food_delivery
90138,4617,4286,2025-08-15 19:10:48.475380,134.15,electronics
90139,908,7487,2025-02-06 15:36:48.564633,152.73,groceries
90140,1216,5150,2025-01-05 22:06:26.777421,324.86,electronics
90141,4101,200,2025-01-01 19:44:25.008850,1004.99,entertainment
90142,557,526,2025-08-05 03:00:46.823875,712.42,entertainment
90143,4710,6382,2025-05-08 22:16:12.800569,390.0,entertainment
90144,2815,7001,2025-07-10 12:19:17.095327,92.59,electronics
90145,2576,5157,2025-01-17 02:26:28.023995,26.52,wallet_topup
90146,4299,5004,2025-04-02 06:13:13.584073,648.45,bill_payment
90147,1635,2049,2025-08-19 17:20:50.331670,948.12,food_delivery
90148,3520,1663,2025-06-29 09:31:20.774362,330.62,wallet_topup
90149,720,2903,2025-03-25 21:27:04.465391,237.84,groceries
90150,2353,7135,2025-03-12 01:50:29.655976,102.72,ride_hailing
90151,2422,6244,2025-06-18 12:57:29.084600,165.22,food_delivery
90152,2741,748,2025-04-24 22:46:59.715391,49.04,groceries
90153,2127,6136,2025-06-29 17:30:36.999562,566.13,electronics
90154,1623,5969,2025-08-08 23:48:06.629152,355.19,entertainment
90155,4441,8170,2025-05-12 04:34:13.394429,619.17,electronics
90156,576,1371,2025-01-04 11:15:02.696143,656.7,entertainment
90157,3657,1872,2025-03-29 23:14:35.385301,586.01,food_delivery
90158,1411,4409,2025-07-28 07:29:41.980047,403.8,food_delivery
90159,3454,613,2025-04-30 15:17:56.820370,490.17,bill_payment
90160,3975,7030,2025-02-10 23:34:56.005900,487.09,electronics
90161,3956,8047,2025-05-28 15:26:29.357095,290.89,wallet_topup
90162,327,6548,2025-07-25 10:11:33.610116,134.4,wallet_topup
90163,3928,5294,2025-06-03 09:02:08.530502,345.34,entertainment
90164,280,5697,2025-05-16 16:43:56.608729,270.9,ride_hailing
90165,4401,3223,2025-05-28 16:23:59.928679,359.66,groceries
90166,1697,2142,2025-04-09 08:03:08.381607,587.02,wallet_topup
90167,3609,114,2025-08-01 20:46:37.831050,378.29,electronics
90168,552,7761,2025-08-12 13:30:50.906525,159.74,electronics
90169,1022,152,2025-05-28 04:26:37.827681,857.62,wallet_topup
90170,2120,3963,2025-03-14 04:20:52.093950,545.28,food_delivery
90171,827,493,2025-08-22 15:00:29.343978,603.38,ride_hailing
90172,410,153,2025-01-10 17:10:44.944109,198.51,electronics
90173,946,6281,2025-05-09 20:16:06.527519,110.85,groceries
90174,1218,7047,2025-07-22 19:20:54.644227,307.41,groceries
90175,4796,1110,2025-03-13 03:01:11.632347,232.31,groceries
90176,4019,7626,2025-08-01 07:31:08.011097,136.17,electronics
90177,2618,1375,2025-04-11 14:26:43.287472,196.76,electronics
90178,1999,2512,2025-01-08 15:41:04.175733,420.78,wallet_topup
90179,3393,3978,2025-07-31 21:38:42.583501,605.4,wallet_topup
90180,2308,6458,2025-08-19 23:53:16.654467,263.61,wallet_topup
90181,1147,7962,2025-04-19 07:32:31.035051,327.26,bill_payment
90182,4878,7826,2025-07-06 06:04:58.744572,78.65,electronics
90183,2696,7570,2025-01-28 21:55:35.772350,1343.56,entertainment
90184,139,1259,2025-05-26 20:36:14.239230,200.84,groceries
90185,3405,4631,2025-02-09 05:11:16.606712,161.33,bill_payment
90186,2576,3790,2025-02-08 17:29:06.391606,845.64,food_delivery
90187,1514,7907,2025-07-08 01:28:56.995874,228.19,food_delivery
90188,3164,4505,2025-06-08 03:45:55.255573,420.13,groceries
90189,4378,5473,2025-03-21 05:05:47.799857,350.9,electronics
90190,3318,7932,2025-08-16 17:33:00.688658,643.44,groceries
90191,1551,8044,2025-03-23 08:39:38.093656,225.23,entertainment
90192,1886,8150,2025-01-18 10:06:34.827696,594.51,entertainment
90193,4974,4106,2025-05-30 04:07:01.419316,396.59,electronics
90194,2312,6831,2025-03-31 17:37:50.814200,28.76,electronics
90195,283,2812,2025-04-08 08:44:34.119658,199.37,bill_payment
90196,997,572,2025-06-09 11:52:41.007306,257.47,ride_hailing
90197,2588,7824,2025-03-05 04:34:12.655352,246.58,wallet_topup
90198,4921,6050,2025-06-04 07:35:02.959080,142.44,electronics
90199,3104,2450,2025-05-19 09:32:52.548189,464.03,electronics
90200,1462,178,2025-03-10 14:47:14.768242,604.79,entertainment
90201,4347,1377,2025-03-18 23:58:03.263836,590.63,food_delivery
90202,345,903,2025-05-03 21:30:49.589568,85.51,electronics
90203,2182,3787,2025-02-26 21:49:59.783528,17.07,wallet_topup
90204,2235,5379,2025-05-07 20:53:24.659491,800.02,ride_hailing
90205,75,4364,2025-03-07 03:10:18.798512,126.24,food_delivery
90206,2560,6977,2025-07-20 22:59:42.396863,372.42,ride_hailing
90207,2328,879,2025-04-27 03:33:55.145441,644.49,food_delivery
90208,2638,295,2025-03-28 14:19:06.115014,366.2,bill_payment
90209,3357,4170,2025-06-25 22:06:22.441732,425.19,wallet_topup
90210,1856,5793,2025-07-20 13:48:12.817110,433.25,ride_hailing
90211,3853,6445,2025-02-19 21:19:58.974449,100.9,ride_hailing
90212,4297,7069,2025-08-13 18:57:01.667547,326.98,entertainment
